Point_ID,Vegetation_Layer,Percent_Cover,Species_Code,Scientific_Name,Common_Name
AA10173,Shrub,20,myrflo,Myrsine floridana,Guianese Colicwood
AA10173,Shrub,50,morcer,Morella cerifera,Wax Myrtle
AA10173,Shrub,10,anngla,Annona glabra,Pond Apple
AA10173,Shrub,20,mettox,Metopium toxiferum,Florida Posiontree
AA10098,Shrub,20,magvir,Magnolia virginiana,Sweetbay
AA10098,Shrub,80,anngla,Annona glabra,Pond Apple
AA10105,Shrub,40,sabpal,Sabal palmetto,Cabbage Palm
AA10105,Shrub,40,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10105,Shrub,20,myrflo,Myrsine floridana,Guianese Colicwood
AA10106,Shrub,90,conere,Conocarpus erectus,Buttonwood
AA10106,Shrub,10,salcar,Salix caroliniana,Carolina Willow
AA10092,Shrub,90,melqui,Melaleuca quinquenervia,Punktree
AA10092,Shrub,10,casequ,Casuarina equisetifolia,Australian Pine
AA10009,Shrub,100,chrica,Chrysobalanus icaco,Cocoplum
AA10096,Shrub,100,melqui,Melaleuca quinquenervia,Punktree
AA10090,Shrub,100,melqui,Melaleuca quinquenervia,Punktree
AA10234,Shrub,50,mettox,Metopium toxiferum,Florida Posiontree
AA10234,Shrub,40,chrica,Chrysobalanus icaco,Cocoplum
AA10234,Shrub,10,sabpal,Sabal palmetto,Cabbage Palm
AA10287,Shrub,30,schter,Schinus terebinthifolius,Brazilian Pepper
AA10287,Shrub,30,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10287,Shrub,10,salcar,Salix caroliniana,Carolina Willow
AA10287,Shrub,5,morcer,Morella cerifera,Wax Myrtle
AA10287,Shrub,20,perbor,Persea borbonia,Red Bay
AA10287,Shrub,5,chrica,Chrysobalanus icaco,Cocoplum
AA10288,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA10288,Shrub,50,schter,Schinus terebinthifolius,Brazilian Pepper
AA10288,Shrub,15,perbor,Persea borbonia,Red Bay
AA10288,Shrub,5,sabpal,Sabal palmetto,Cabbage Palm
AA10288,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA10288,Shrub,10,mettox,Metopium toxiferum,Florida Posiontree
AA10079,Shrub,100,sabpal,Sabal palmetto,Cabbage Palm
AA10072,Shrub,100,sabpal,Sabal palmetto,Cabbage Palm
AA10109,Shrub,20,sabpal,Sabal palmetto,Cabbage Palm
AA10109,Shrub,40,conere,Conocarpus erectus,Buttonwood
AA10109,Shrub,40,salcar,Salix caroliniana,Carolina Willow
AA10174,Shrub,35,sabpal,Sabal palmetto,Cabbage Palm
AA10174,Shrub,30,perbor,Persea borbonia,Red Bay
AA10174,Shrub,35,bachal,Baccharis halimifolia,Groundsel Tree
AA10114,Shrub,60,mettox,Metopium toxiferum,Florida Posiontree
AA10114,Shrub,40,ranacu,Randia aculeata,White Indigoberry
AA10116,Shrub,50,conere,Conocarpus erectus,Buttonwood
AA10116,Shrub,50,soldon,Solanum donianum,Mullein Nightshade
AA10120,Shrub,100,salcar,Salix caroliniana,Carolina Willow
AA10008,Shrub,10,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10042,Shrub,100,ilecas,Ilex cassine,Dahoon
AA10032,Shrub,100,morcer,Morella cerifera,Wax Myrtle
AA10239,Shrub,80,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10239,Shrub,20,salcar,Salix caroliniana,Carolina Willow
AA10041,Shrub,90,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10041,Shrub,5,salcar,Salix caroliniana,Carolina Willow
AA10041,Shrub,5,melqui,Melaleuca quinquenervia,Punktree
AA10040,Shrub,50,ilecas,Ilex cassine,Dahoon
AA10040,Shrub,50,melqui,Melaleuca quinquenervia,Punktree
AA10020,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA10020,Shrub,20,anngla,Annona glabra,Pond Apple
AA10020,Shrub,50,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10020,Shrub,5,perbor,Persea borbonia,Red Bay
AA10020,Shrub,10,salcar,Salix caroliniana,Carolina Willow
AA10020,Shrub,5,melqui,Melaleuca quinquenervia,Punktree
AA10265,Shrub,100,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10012,Shrub,30,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10012,Shrub,20,salcar,Salix caroliniana,Carolina Willow
AA10012,Shrub,10,ilecas,Ilex cassine,Dahoon
AA10012,Shrub,40,morcer,Morella cerifera,Wax Myrtle
AA10016,Shrub,100,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10290,Shrub,50,morcer,Morella cerifera,Wax Myrtle
AA10290,Shrub,40,salcar,Salix caroliniana,Carolina Willow
AA10290,Shrub,10,schter,Schinus terebinthifolius,Brazilian Pepper
AA10215,Shrub,50,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10215,Shrub,50,salcar,Salix caroliniana,Carolina Willow
AA10289,Shrub,30,morcer,Morella cerifera,Wax Myrtle
AA10289,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA10289,Shrub,20,perbor,Persea borbonia,Red Bay
AA10289,Shrub,30,salcar,Salix caroliniana,Carolina Willow
AA10002,Shrub,100,salcar,Salix caroliniana,Carolina Willow
AA10240,Shrub,100,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10241,Shrub,80,salcar,Salix caroliniana,Carolina Willow
AA10241,Shrub,20,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10273,Shrub,40,morcer,Morella cerifera,Wax Myrtle
AA10273,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA10273,Shrub,20,magvir,Magnolia virginiana,Sweetbay
AA10273,Shrub,20,anngla,Annona glabra,Pond Apple
AA10291,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA10291,Shrub,30,chrica,Chrysobalanus icaco,Cocoplum
AA10291,Shrub,10,anngla,Annona glabra,Pond Apple
AA10291,Shrub,10,magvir,Magnolia virginiana,Sweetbay
AA10291,Shrub,10,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10291,Shrub,20,salcar,Salix caroliniana,Carolina Willow
AA10253,Shrub,30,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10253,Shrub,70,anngla,Annona glabra,Pond Apple
AA10252,Shrub,80,anngla,Annona glabra,Pond Apple
AA10252,Shrub,20,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10214,Shrub,100,taxdis,Taxodium distichum,Bald Crypress
AA10256,Shrub,100,anngla,Annona glabra,Pond Apple
AA10219,Shrub,70,magvir,Magnolia virginiana,Sweetbay
AA10219,Shrub,30,anngla,Annona glabra,Pond Apple
AA10262,Shrub,100,taxdis,Taxodium distichum,Bald Crypress
AA10294,Shrub,100,salcar,Salix caroliniana,Carolina Willow
AA10071,Shrub,100,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10293,Shrub,40,sabpal,Sabal palmetto,Cabbage Palm
AA10293,Shrub,60,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10067,Shrub,100,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10132,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA10131,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA10060,Shrub,100,sabpal,Sabal palmetto,Cabbage Palm
AA10296,Shrub,33,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10296,Shrub,66,anngla,Annona glabra,Pond Apple
AA10297,Shrub,10,cepocc,Cephalanthus occidentalis,Common Buttonbush
AA10297,Shrub,40,magvir,Magnolia virginiana,Sweetbay
AA10297,Shrub,50,anngla,Annona glabra,Pond Apple
AA10127,Shrub,100,melqui,Melaleuca quinquenervia,Punktree
AA10135,Shrub,100,sabpal,Sabal palmetto,Cabbage Palm
AA20148,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20015,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20308,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20307,Shrub,80,conere,Conocarpus erectus,Buttonwood
AA20307,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20305,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20309,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20035,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20144,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20010,Shrub,80,rhiman,Rhizophora mangle,Red Mangrove
AA20010,Shrub,10,aviger,Avicennia germinans,Black Mangrove
AA20010,Shrub,10,conere,Conocarpus erectus,Buttonwood
AA20310,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20008,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20008,Shrub,10,conere,Conocarpus erectus,Buttonwood
AA20020,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20020,Shrub,10,schter,Schinus terebinthifolius,Brazilian Pepper
AA20224,Shrub,50,conere,Conocarpus erectus,Buttonwood
AA20224,Shrub,20,schter,Schinus terebinthifolius,Brazilian Pepper
AA20224,Shrub,10,rhiman,Rhizophora mangle,Red Mangrove
AA20224,Shrub,10,tremic,Trema micranthum,Florida Trema
AA20224,Shrub,10,ficaur,Ficus aurea,Strangler Fig
AA20107,Shrub,30,morcer,Morella cerifera,Wax Myrtle
AA20107,Shrub,70,conere,Conocarpus erectus,Buttonwood
AA20095,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20095,Shrub,20,schter,Schinus terebinthifolius,Brazilian Pepper
AA20095,Shrub,40,conere,Conocarpus erectus,Buttonwood
AA20030,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20030,Shrub,50,morcer,Morella cerifera,Wax Myrtle
AA20251,Shrub,70,conere,Conocarpus erectus,Buttonwood
AA20251,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20251,Shrub,10,schter,Schinus terebinthifolius,Brazilian Pepper
AA20102,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20102,Shrub,45,conere,Conocarpus erectus,Buttonwood
AA20102,Shrub,5,sidrec,Sideroxylon reclinatum,Florida Bully
AA20102,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20059,Shrub,80,rhiman,Rhizophora mangle,Red Mangrove
AA20059,Shrub,20,conere,Conocarpus erectus,Buttonwood
AA20217,Shrub,30,rhiman,Rhizophora mangle,Red Mangrove
AA20217,Shrub,50,conere,Conocarpus erectus,Buttonwood
AA20217,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20217,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20197,Shrub,20,ilecas,Ilex cassine,Dahoon
AA20197,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20197,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20197,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20261,Shrub,30,rhiman,Rhizophora mangle,Red Mangrove
AA20261,Shrub,25,morcer,Morella cerifera,Wax Myrtle
AA20261,Shrub,45,conere,Conocarpus erectus,Buttonwood
AA20109,Shrub,30,rhiman,Rhizophora mangle,Red Mangrove
AA20109,Shrub,5,magvir,Magnolia virginiana,Sweetbay
AA20109,Shrub,35,conere,Conocarpus erectus,Buttonwood
AA20109,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20109,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20315,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20314,Shrub,80,conere,Conocarpus erectus,Buttonwood
AA20314,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20025,Shrub,55,rhiman,Rhizophora mangle,Red Mangrove
AA20025,Shrub,5,morcer,Morella cerifera,Wax Myrtle
AA20025,Shrub,30,conere,Conocarpus erectus,Buttonwood
AA20003,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20003,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20003,Shrub,10,ilecas,Ilex cassine,Dahoon
AA20003,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20003,Shrub,30,conere,Conocarpus erectus,Buttonwood
AA20046,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20046,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20012,Shrub,60,conere,Conocarpus erectus,Buttonwood
AA20012,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20012,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20169,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20169,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20223,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20223,Shrub,10,magvir,Magnolia virginiana,Sweetbay
AA20223,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20223,Shrub,40,conere,Conocarpus erectus,Buttonwood
AA20223,Shrub,10,ilecas,Ilex cassine,Dahoon
AA20044,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20125,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20125,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20125,Shrub,20,conere,Conocarpus erectus,Buttonwood
AA20125,Shrub,10,ilecas,Ilex cassine,Dahoon
AA20016,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20016,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20163,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20163,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20181,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20121,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20154,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20256,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20247,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20247,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20249,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20255,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20196,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20151,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20136,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20130,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20161,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20161,Shrub,80,chrica,Chrysobalanus icaco,Cocoplum
AA20091,Shrub,90,morcer,Morella cerifera,Wax Myrtle
AA20091,Shrub,5,rhiman,Rhizophora mangle,Red Mangrove
AA20091,Shrub,5,perbor,Persea borbonia,Red Bay
AA20141,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20141,Shrub,40,chrica,Chrysobalanus icaco,Cocoplum
AA20141,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20052,Shrub,30,morcer,Morella cerifera,Wax Myrtle
AA20052,Shrub,50,chrica,Chrysobalanus icaco,Cocoplum
AA20052,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20167,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20167,Shrub,30,chrica,Chrysobalanus icaco,Cocoplum
AA20167,Shrub,15,morcer,Morella cerifera,Wax Myrtle
AA20167,Shrub,5,ilecas,Ilex cassine,Dahoon
AA20178,Shrub,65,rhiman,Rhizophora mangle,Red Mangrove
AA20178,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20178,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20178,Shrub,5,ilecas,Ilex cassine,Dahoon
AA20053,Shrub,40,chrica,Chrysobalanus icaco,Cocoplum
AA20053,Shrub,30,morcer,Morella cerifera,Wax Myrtle
AA20053,Shrub,20,ilecas,Ilex cassine,Dahoon
AA20053,Shrub,10,rhiman,Rhizophora mangle,Red Mangrove
AA20093,Shrub,70,rhiman,Rhizophora mangle,Red Mangrove
AA20093,Shrub,15,chrica,Chrysobalanus icaco,Cocoplum
AA20093,Shrub,15,morcer,Morella cerifera,Wax Myrtle
AA20079,Shrub,90,taxdis,Taxodium distichum,Bald Crypress
AA20079,Shrub,10,magvir,Magnolia virginiana,Sweetbay
AA20128,Shrub,100,taxdis,Taxodium distichum,Bald Crypress
AA20075,Shrub,95,taxdis,Taxodium distichum,Bald Crypress
AA20075,Shrub,5,rhiman,Rhizophora mangle,Red Mangrove
AA20123,Shrub,80,taxdis,Taxodium distichum,Bald Crypress
AA20123,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20028,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20226,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20070,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20070,Shrub,10,anngla,Annona glabra,Pond Apple
AA20070,Shrub,20,conere,Conocarpus erectus,Buttonwood
AA20070,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20036,Shrub,70,rhiman,Rhizophora mangle,Red Mangrove
AA20036,Shrub,30,conere,Conocarpus erectus,Buttonwood
AA20031,Shrub,75,conere,Conocarpus erectus,Buttonwood
AA20031,Shrub,25,rhiman,Rhizophora mangle,Red Mangrove
AA20201,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20068,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20191,Shrub,70,taxdis,Taxodium distichum,Bald Crypress
AA20191,Shrub,30,rhiman,Rhizophora mangle,Red Mangrove
AA20004,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20183,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20034,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20204,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20159,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20132,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20149,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20303,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20304,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20180,Shrub,100,aviger,Avicennia germinans,Black Mangrove
AA20306,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20189,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20098,Shrub,60,aviger,Avicennia germinans,Black Mangrove
AA20098,Shrub,40,conere,Conocarpus erectus,Buttonwood
AA20302,Shrub,100,aviger,Avicennia germinans,Black Mangrove
AA20032,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20011,Shrub,100,aviger,Avicennia germinans,Black Mangrove
AA20106,Shrub,100,aviger,Avicennia germinans,Black Mangrove
AA20023,Shrub,90,rhiman,Rhizophora mangle,Red Mangrove
AA20023,Shrub,10,conere,Conocarpus erectus,Buttonwood
AA20086,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20086,Shrub,60,conere,Conocarpus erectus,Buttonwood
AA20131,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20131,Shrub,20,schter,Schinus terebinthifolius,Brazilian Pepper
AA20131,Shrub,30,conere,Conocarpus erectus,Buttonwood
AA20139,Shrub,35,conere,Conocarpus erectus,Buttonwood
AA20139,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20139,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20139,Shrub,5,ilecas,Ilex cassine,Dahoon
AA20139,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20188,Shrub,55,rhiman,Rhizophora mangle,Red Mangrove
AA20188,Shrub,30,conere,Conocarpus erectus,Buttonwood
AA20188,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20188,Shrub,5,ilecas,Ilex cassine,Dahoon
AA20072,Shrub,30,conere,Conocarpus erectus,Buttonwood
AA20072,Shrub,45,rhiman,Rhizophora mangle,Red Mangrove
AA20072,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20072,Shrub,5,ilecas,Ilex cassine,Dahoon
AA20072,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20115,Shrub,40,chrica,Chrysobalanus icaco,Cocoplum
AA20115,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20115,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20115,Shrub,10,conere,Conocarpus erectus,Buttonwood
AA20105,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20105,Shrub,80,conere,Conocarpus erectus,Buttonwood
AA20022,Shrub,80,rhiman,Rhizophora mangle,Red Mangrove
AA20022,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20022,Shrub,10,conere,Conocarpus erectus,Buttonwood
AA20150,Shrub,80,rhiman,Rhizophora mangle,Red Mangrove
AA20150,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20094,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20094,Shrub,30,conere,Conocarpus erectus,Buttonwood
AA20094,Shrub,30,chrica,Chrysobalanus icaco,Cocoplum
AA20232,Shrub,75,rhiman,Rhizophora mangle,Red Mangrove
AA20232,Shrub,10,conere,Conocarpus erectus,Buttonwood
AA20232,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20232,Shrub,5,morcer,Morella cerifera,Wax Myrtle
AA20073,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20073,Shrub,80,rhiman,Rhizophora mangle,Red Mangrove
AA20073,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20013,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20013,Shrub,40,conere,Conocarpus erectus,Buttonwood
AA20013,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20152,Shrub,80,rhiman,Rhizophora mangle,Red Mangrove
AA20152,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20152,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20246,Shrub,70,chrica,Chrysobalanus icaco,Cocoplum
AA20246,Shrub,10,rhiman,Rhizophora mangle,Red Mangrove
AA20246,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20096,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20264,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20019,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20099,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20158,Shrub,20,conere,Conocarpus erectus,Buttonwood
AA20158,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20158,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20158,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20014,Shrub,60,rhiman,Rhizophora mangle,Red Mangrove
AA20014,Shrub,10,conere,Conocarpus erectus,Buttonwood
AA20014,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20014,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20063,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20229,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20236,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20221,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20103,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20119,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20252,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20066,Shrub,90,aviger,Avicennia germinans,Black Mangrove
AA20066,Shrub,10,lagrac,Laguncularia racemosa,White Mangrove
AA20219,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20134,Shrub,100,aviger,Avicennia germinans,Black Mangrove
AA20090,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20199,Shrub,95,rhiman,Rhizophora mangle,Red Mangrove
AA20199,Shrub,5,morcer,Morella cerifera,Wax Myrtle
AA20039,Shrub,40,rhiman,Rhizophora mangle,Red Mangrove
AA20039,Shrub,60,conere,Conocarpus erectus,Buttonwood
AA20029,Shrub,100,conere,Conocarpus erectus,Buttonwood
AA20157,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20157,Shrub,50,conere,Conocarpus erectus,Buttonwood
AA20157,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20157,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20117,Shrub,70,chrica,Chrysobalanus icaco,Cocoplum
AA20117,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20117,Shrub,20,conere,Conocarpus erectus,Buttonwood
AA20215,Shrub,80,rhiman,Rhizophora mangle,Red Mangrove
AA20215,Shrub,10,chrica,Chrysobalanus icaco,Cocoplum
AA20215,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20082,Shrub,50,conere,Conocarpus erectus,Buttonwood
AA20082,Shrub,30,chrica,Chrysobalanus icaco,Cocoplum
AA20082,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20082,Shrub,10,rhiman,Rhizophora mangle,Red Mangrove
AA20001,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20001,Shrub,20,conere,Conocarpus erectus,Buttonwood
AA20001,Shrub,20,chrica,Chrysobalanus icaco,Cocoplum
AA20001,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20175,Shrub,80,conere,Conocarpus erectus,Buttonwood
AA20175,Shrub,20,morcer,Morella cerifera,Wax Myrtle
AA20242,Shrub,70,rhiman,Rhizophora mangle,Red Mangrove
AA20242,Shrub,20,conere,Conocarpus erectus,Buttonwood
AA20242,Shrub,10,morcer,Morella cerifera,Wax Myrtle
AA20113,Shrub,30,morcer,Morella cerifera,Wax Myrtle
AA20113,Shrub,50,rhiman,Rhizophora mangle,Red Mangrove
AA20113,Shrub,20,daleca,Dalbergia ecastaphyllum,Coinvine
AA20129,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20313,Shrub,75,morcer,Morella cerifera,Wax Myrtle
AA20313,Shrub,25,eugaxi,Eugenia axillaris,White Stopper
AA20311,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20248,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20140,Shrub,30,morcer,Morella cerifera,Wax Myrtle
AA20140,Shrub,70,chrica,Chrysobalanus icaco,Cocoplum
AA20097,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20126,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20076,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20155,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20259,Shrub,100,rhiman,Rhizophora mangle,Red Mangrove
AA20069,Shrub,40,conere,Conocarpus erectus,Buttonwood
AA20069,Shrub,30,rhiman,Rhizophora mangle,Red Mangrove
AA20069,Shrub,30,morcer,Morella cerifera,Wax Myrtle
AA20100,Shrub,95,taxdis,Taxodium distichum,Bald Crypress
AA20100,Shrub,5,rhiman,Rhizophora mangle,Red Mangrove
AA20240,Shrub,100,taxdis,Taxodium distichum,Bald Crypress
AA20213,Shrub,80,taxdis,Taxodium distichum,Bald Crypress
AA20213,Shrub,20,rhiman,Rhizophora mangle,Red Mangrove
AA20108,Shrub,50,chrica,Chrysobalanus icaco,Cocoplum
AA20108,Shrub,10,magvir,Magnolia virginiana,Sweetbay
AA20108,Shrub,5,perbor,Persea borbonia,Red Bay
AA20108,Shrub,30,morcer,Morella cerifera,Wax Myrtle
