Point_ID,Visit_Date,Transport_Type,Veg_Code,Veg_Code_Name,Overall_Veg_Cover,Overall_Canopy_Height,Percentage_Tree,Percentage_Shrub,Percentage_Herb,Canopy_Tree,Canopy_Shrub,Canopy_Herb,Cattail,Exotics,Cell_Shape,Notes,decimalLongitude,decimalLatitude
AA40246,7/24/2012 0:00,helicopter,CMcGj,Buttonwood Scrub-Black Rush Marsh,50,2,0,30,70,0,2,1.5,none,,50m x 50m grid cell,,-81.05118727,25.50453425
AA40111,7/24/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,80,2,0,70,30,0,2,1,none,,50m x 50m grid cell,Shrubs 2m in height,-81.04571754,25.513115
AA40171,7/24/2012 0:00,helicopter,FMXcr,Buttonwood-Red Mangrove Forest,100,10,85,10,5,10,4,2,none,,50m x 50m grid cell,Schter cover 2.5%,-81.03277645,25.49821819
AA40173,7/24/2012 0:00,helicopter,SMXcr,Buttonwood-Red Mangrove Shrubland,100,3,5,70,25,6,3,1,none,,50m x 50m grid cell,,-81.01088645,25.5068004
AA40151,7/24/2012 0:00,helicopter,CMcGc,Buttonwood Scrub-Sawgrass Marsh,90,3,0,50,50,0,3,1,none,,50m x 50m grid cell,,-81.01436997,25.51221838
AA40196,7/24/2012 0:00,helicopter,CMcGc,Buttonwood Scrub-Sawgrass Marsh,90,3,0,50,50,0,3,1,none,,50m x 50m grid cell,Shrub cover originally overestimated,-81.02083961,25.51899045
AA40166,8/21/2012 0:00,helicopter,MFGcSD,Short Sawgrass Marsh-Dense,90,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.97406173,25.53388987
AA40063,8/21/2012 0:00,helicopter,CMrG,Red Mangrove Scrub-Graminoid Marsh,70,2,0,25,75,0,2,1,none,,50m x 50m grid cell,No understory category for rhytra.,-80.98202369,25.53840628
AA40107,8/21/2012 0:00,helicopter,CSBGc,Bayhead Swamp Scrub-Sawgrass Marsh,80,2,0,20,80,0,2,2,MFGtS,,50m x 50m grid cell,Rhiman habitat is a separate habitat to east in cell,-80.99147938,25.54247083
AA40014,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,0,100,0,0,4,0,none,,50m x 50m grid cell,,-81.01138682,25.53660086
AA40141,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,0,80,20,0,4,1.5,none,,50m x 50m grid cell,Found 20 junroe marsh. Half of the shrub cover is bayhead species.,-81.03229258,25.54924034
AA40178,8/21/2012 0:00,helicopter,CMcGj,Buttonwood Scrub-Black Rush Marsh,100,4,5,15,80,6,4,1.5,none,,50m x 50m grid cell,Schter cover 3%.,-81.06464367,25.54697203
AA40008,8/21/2012 0:00,helicopter,FSB,Bayhead Forest,95,10,55,25,20,10,4,2,none,ElS,50m x 50m grid cell,Point from Jimi Sadle. Exotic lygmic 30perc of cell.,-81.06713981,25.56051652
AA40157,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,0,80,20,0,4,2,none,,50m x 50m grid cell,Split cell. Majority forest.,-81.0576821,25.56052055
AA40128,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,0,95,5,0,4,1.5,none,,50m x 50m grid cell,Split cell.,-81.01586822,25.55420977
AA40110,8/21/2012 0:00,helicopter,MSGj,Black Rush Marsh,95,2,0,10,90,0,2.5,2,none,,50m x 50m grid cell,Creeks with rhiman myrcer 30perc.,-81.01437551,25.55872513
AA40162,8/21/2012 0:00,helicopter,MFGcSD,Short Sawgrass Marsh-Dense,100,1.5,0,5,95,0,2,1.5,none,,50m x 50m grid cell,,-80.99944248,25.56369256
AA40010,8/21/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,100,3,0,40,60,0,3,2,none,,50m x 50m grid cell,Marsh with shrubs following creeks. Shrub layer has 40% mangrove and 60% bayhead species.,-80.9815231,25.55737011
AA40205,8/21/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,80,1,0,0,100,0,0,1,below threshold,,50m x 50m grid cell,Typdom cover 8% for entire cell.,-80.97156872,25.55375635
AA40009,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,0,80,20,0,4,2,below threshold,,50m x 50m grid cell,,-80.99097914,25.57633483
AA40181,8/21/2012 0:00,helicopter,MFGcTS,Tall Sawgrass Marsh-Sparse,95,2,0,20,80,0,3,2,MFGtS,,50m x 50m grid cell,"Woody species clustered at south in cell. Some salcar within the typha, sawgrass stand but less than 10% cover.",-80.99346849,25.57362585
AA40233,8/21/2012 0:00,helicopter,MFGcTS,Tall Sawgrass Marsh-Sparse,95,2,0,20,80,0,3,2,MFGtS,,50m x 50m grid cell,Woody species clustered along creek.,-81.00541625,25.57091678
AA40250,8/21/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,75,3,0,30,70,0,3,2,none,,50m x 50m grid cell,,-81.03229997,25.57678307
AA40219,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,0,80,20,0,4,1.5,none,,50m x 50m grid cell,Bayhead species 30% of shrub layer,-81.04524402,25.57723115
AA40072,8/21/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,80,4,0,60,40,0,4,1.5,none,,50m x 50m grid cell,CMXcr also acceptable,-81.04624023,25.5785854
AA40033,8/21/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,90,3,0,80,20,0,3,1,none,,50m x 50m grid cell,,-81.08009425,25.57902231
AA40054,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,90,4,0,60,40,0,4,1.5,none,,50m x 50m grid cell,Bayhead species 40% of shrub layer,-81.09752523,25.58668754
AA40189,8/21/2012 0:00,helicopter,CSBGc,Bayhead Swamp Scrub-Sawgrass Marsh,100,4,10,70,20,7,4,1,none,EsS,50m x 50m grid cell,Shrubland with some emergent trees,-81.09654179,25.6020398
AA40213,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,90,4,0,80,20,0,4,1,none,,50m x 50m grid cell,,-81.10452109,25.61603134
AA40131,8/21/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,90,3,0,50,50,0,3,1,none,,50m x 50m grid cell,Bayhead species 30% of shrub layer,-81.09854393,25.61468094
AA40055,8/21/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,50,3,5,50,45,NA,3,1,none,,50m x 50m grid cell,CSBT also acceptable due to 50% open water cover.,-81.09256726,25.61378181
AA40127,8/21/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,80,2,0,70,30,0,2,1,none,,50m x 50m grid cell,Scrub due to 2m height for shrubs,-81.05820193,25.60612374
AA40122,8/21/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,80,3,0,80,20,0,3,1,none,,50m x 50m grid cell,Bayhead species 40% in shrub layer,-81.03429751,25.5984555
AA40117,8/21/2012 0:00,helicopter,MFGe,Spikerush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.0054176,25.60071701
AA40136,9/11/2012 0:00,helicopter,SSB,Bayhead Shrubland,100,2,0,70,30,0,2,1,none,,50m x 50m grid cell,,-80.98151894,25.58446129
AA40179,9/11/2012 0:00,helicopter,FSB,Bayhead Forest,100,6,70,20,10,6,4,2,none,,50m x 50m grid cell,,-80.97803349,25.58626688
AA40210,9/11/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,80,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.98400764,25.58942829
AA40126,9/11/2012 0:00,helicopter,MFGr,Beakrush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.98002404,25.59213691
AA40036,9/11/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,75,1,0,0,100,0,0,1,none,,50m x 50m grid cell,No picture of datasheet,-80.98251278,25.59755544
AA40104,9/11/2012 0:00,helicopter,CSaGc,Pond Apple Scrub-Sawgrass Marsh,90,2,0,15,85,0,2,1,below threshold,,50m x 50m grid cell,,-80.98649635,25.59620131
AA40097,9/11/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,75,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.99097755,25.59755621
AA40237,9/11/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.98699266,25.61110144
AA40016,9/11/2012 0:00,helicopter,MFGe,Spikerush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,No picture of datasheet,-80.99595628,25.61381106
AA40082,9/11/2012 0:00,helicopter,MFGr,Beakrush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.00093622,25.61245657
AA40243,9/11/2012 0:00,helicopter,MFGr,Beakrush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.01438145,25.60839221
AA40052,9/11/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,70,1,0,20,80,0,2,1,none,,50m x 50m grid cell,Near SET site,-81.03380377,25.61335569
AA40194,9/11/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,90,2,0,80,20,0,2,1,below threshold,,50m x 50m grid cell,,-81.05920742,25.62553856
AA40087,9/11/2012 0:00,helicopter,CMXcrGc,Buttonwood-Red Mangrove Scrub-Sawgrass Marsh,90,2,0,60,40,0,2,1,none,,50m x 50m grid cell,Scrub based on 2m height of shrubs,-81.08610952,25.63636156
AA40191,9/11/2012 0:00,helicopter,SMXcr,Buttonwood-Red Mangrove Shrubland,70,3,0,80,20,0,3,1,none,,50m x 50m grid cell,,-81.08461749,25.63952304
AA40084,9/11/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,65,3,0,80,20,0,3,1,none,,50m x 50m grid cell,,-81.09309221,25.64854818
AA40209,9/11/2012 0:00,helicopter,SMXcr,Buttonwood-Red Mangrove Shrubland,90,3,15,75,10,6,3,1,none,,50m x 50m grid cell,Shrubland with some emergent trees,-81.08263068,25.64765144
AA40138,9/11/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,80,3,0,90,10,0,3,1,none,,50m x 50m grid cell,,-81.07864708,25.64991122
AA40230,9/11/2012 0:00,helicopter,MFGn,Sand Cordgrass Marsh,65,2,0,0,100,0,0,2,none,,50m x 50m grid cell,Holes in the photo are ponds.,-81.1612619,25.59250089
AA40096,9/11/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,17,100,0,0,17,0,0,none,,50m x 50m grid cell,,-81.18019512,25.60105761
AA40034,9/11/2012 0:00,helicopter,MFGn,Sand Cordgrass Marsh,90,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.16227843,25.60785134
AA40064,9/20/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,25,100,0,0,25,0,0,none,,50m x 50m grid cell,,-81.19751928,25.5378227
AA40030,9/20/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,20,50,50,0,20,4,0,none,EsD,50m x 50m grid cell,,-81.18652289,25.50713368
AA40047,9/20/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,25,100,0,0,25,0,0,none,,50m x 50m grid cell,,-81.17255468,25.48141397
AA40165,9/20/2012 0:00,helicopter,WMaO,Black Mangrove Woodland-Open Marsh,100,22,40,58,2,22,4,1,none,EsS,50m x 50m grid cell,,-81.17457774,25.50443926
AA40137,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,95,22,60,30,10,22,4,1,none,EsS,50m x 50m grid cell,,-81.17059486,25.50263785
AA40042,9/20/2012 0:00,helicopter,WMaG,Black Mangrove-Graminoid Marsh,100,20,20,70,10,20,4,1,none,EsD,50m x 50m grid cell,,-81.16960296,25.50489662
AA40053,9/20/2012 0:00,helicopter,MFGn,Sand Cordgrass Marsh,90,1.5,0,0,100,0,0,1.5,none,,50m x 50m grid cell,,-81.16215134,25.51348397
AA40218,9/20/2012 0:00,helicopter,MFGn,Sand Cordgrass Marsh,90,1.5,0,5,95,0,1.5,1.5,none,,50m x 50m grid cell,,-81.16114835,25.50761529
AA40244,9/20/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,22,100,0,0,22,0,0,none,,50m x 50m grid cell,,-81.14073546,25.49634823
AA40013,9/20/2012 0:00,helicopter,MSGj,Black Rush Marsh,100,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.11038826,25.49727726
AA40195,9/20/2012 0:00,helicopter,WSoS,Cabbage Palm Lowland-Shrubs,100,20,20,80,0,20,4,0,none,EsD,50m x 50m grid cell,WMaO may also be acceptable,-81.1143782,25.50765923
AA40133,9/20/2012 0:00,helicopter,MFGn,Sand Cordgrass Marsh,90,1.5,0,10,90,0,1.5,1.5,none,,50m x 50m grid cell,Island of lagrac on E.,-81.12681566,25.50629444
AA40027,9/20/2012 0:00,helicopter,CMcGj,Buttonwood Scrub-Black Rush Marsh,70,4,0,50,50,0,4,2,none,,50m x 50m grid cell,,-81.13279718,25.51622264
AA40124,9/20/2012 0:00,helicopter,MFGn,Sand Cordgrass Marsh,90,2,0,0,100,0,0,2,none,,50m x 50m grid cell,Ponds with chara.,-81.12484601,25.52616311
AA40021,9/20/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,20,75,20,5,20,4,NA,none,,50m x 50m grid cell,,-81.10145466,25.52302052
AA40007,9/20/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,30,50,20,15,4,1,none,"EsS, ElS",50m x 50m grid cell,Point from Jimi Sadle. Exotic lygmic 20perc of cell.,-81.0840446,25.5325135
AA40245,9/20/2012 0:00,helicopter,SMXcr,Buttonwood-Red Mangrove Shrubland,80,4,0,80,20,0,4,1,none,,50m x 50m grid cell,,-81.09500126,25.54289179
AA40197,9/20/2012 0:00,helicopter,SMXcr,Buttonwood-Red Mangrove Shrubland,90,4,40,55,5,10,4,1,none,EsS,50m x 50m grid cell,Schinus cover 10%. Shrubland with some emergent trees.,-81.10993311,25.54378439
AA40202,9/20/2012 0:00,helicopter,SMc,Buttonwood Shrubland,90,4,30,40,30,20,4,1,none,EsS,50m x 50m grid cell,Shrubland with some emergent trees.,-81.12187938,25.5451295
AA40090,9/20/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,4,30,50,20,10,4,1,none,,50m x 50m grid cell,,-81.12486798,25.54738458
AA40099,9/20/2012 0:00,helicopter,SMXcr,Buttonwood-Red Mangrove Shrubland,90,20,30,50,20,20,4,1,none,,50m x 50m grid cell,Exotic lygmic 5perc of cell. Shrubland with some emergent trees,-81.12089438,25.55551528
AA40134,9/20/2012 0:00,helicopter,CMXclGc,Buttonwood-White Mangrove Scrub-Sawgrass Marsh,90,3,10,40,50,5,3,1,none,,50m x 50m grid cell,,-81.12886036,25.55731457
AA40098,9/20/2012 0:00,helicopter,SMc,Buttonwood Shrubland,85,3,10,60,30,5,3,1,none,,50m x 50m grid cell,,-81.14179945,25.55504501
AA40060,9/20/2012 0:00,helicopter,SMc,Buttonwood Shrubland,100,4,30,60,10,20,4,1,none,EsD,50m x 50m grid cell,,-81.15027529,25.56632454
AA40200,9/20/2012 0:00,helicopter,MFGn,Sand Cordgrass Marsh,90,1,0,10,90,0,3,1,none,,50m x 50m grid cell,,-81.16770068,25.56811169
AA40079,9/20/2012 0:00,helicopter,WMa,Black Mangrove Woodland,100,25,30,50,20,25,3,1,none,EsS,50m x 50m grid cell,,-81.17567279,25.57306904
AA40035,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,85,22,80,20,0,22,4,0,none,,50m x 50m grid cell,,-81.19262264,25.58794778
AA40212,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,20,80,20,0,20,4,0,none,,50m x 50m grid cell,Many birds including white egrets tricolored herons.,-81.20604543,25.57619005
AA40247,9/20/2012 0:00,helicopter,ONWo,Open Water,0,0,0,0,0,0,0,0,none,,50m x 50m grid cell,,-81.28937725,25.65641834
AA40214,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,95,25,90,10,0,25,4,0,none,,50m x 50m grid cell,,-81.24599326,25.6352768
AA40067,9/20/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,25,90,10,0,25,4,0,none,,50m x 50m grid cell,,-81.24449166,25.63166721
AA40217,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,85,22,80,10,10,22,4,1,none,,50m x 50m grid cell,,-81.24001088,25.63257767
AA40163,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,25,90,10,0,25,4,0,none,,50m x 50m grid cell,,-81.24199315,25.62760775
AA40187,9/20/2012 0:00,helicopter,Fma,Black Mangrove Forest,80,10,70,20,10,10,NA,1,none,,50m x 50m grid cell,,-81.22304133,25.61364096
AA40158,9/20/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,18,70,20,10,18,4,1,none,,50m x 50m grid cell,,-81.19715247,25.61774181
AA40167,9/20/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,22,100,0,0,22,0,0,none,,50m x 50m grid cell,,-81.20066266,25.6321855
AA40201,9/20/2012 0:00,helicopter,WMaO,Black Mangrove Woodland-Open Marsh,70,20,50,40,10,20,4,1,none,,50m x 50m grid cell,,-81.21561118,25.63577631
AA40056,9/20/2012 0:00,helicopter,CMaSb,Black Mangrove Scrub-Saltwort Marsh,60,4,0,50,50,0,4,1,none,,50m x 50m grid cell,,-81.24202865,25.6452167
AA40188,9/20/2012 0:00,helicopter,CMaO,Black Mangrove Scrub-Open Marsh,60,3,10,70,20,8,3,1,none,,50m x 50m grid cell,No photos taken. Only 12% herb cover,-81.24951454,25.65197679
AA40040,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,22,90,10,0,22,4,0,none,,50m x 50m grid cell,,-81.26002951,25.67679155
AA40039,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,22,90,10,0,22,4,0,none,,50m x 50m grid cell,,-81.26152426,25.67678888
AA40112,9/20/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,20,80,15,5,20,4,1,none,,50m x 50m grid cell,,-81.25405624,25.67951113
AA40012,9/20/2012 0:00,helicopter,CMlO,White Mangrove Scrub-Open Marsh,40,4,0,90,10,0,4,1,none,,50m x 50m grid cell,Only 4% herb cover,-81.24607754,25.67636423
AA40120,9/20/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,80,18,90,10,0,18,4,0,none,,50m x 50m grid cell,,-81.23213528,25.68090218
AA40019,9/20/2012 0:00,helicopter,Fmr,Red Mangrove Forest,80,15,90,10,0,15,4,0,none,,50m x 50m grid cell,,-81.2286448,25.67955316
AA40108,9/20/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,80,10,70,30,0,10,4,0,none,,50m x 50m grid cell,,-81.22711151,25.65923755
AA40101,9/20/2012 0:00,helicopter,Fma,Black Mangrove Forest,90,20,60,40,0,20,4,0,none,,50m x 50m grid cell,,-81.21166475,25.65745471
AA40236,9/20/2012 0:00,helicopter,SMc,Buttonwood Shrubland,90,20,20,60,20,20,4,1,none,EsS,50m x 50m grid cell,,-81.19170897,25.63942175
AA40228,9/20/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,90,4,5,85,10,NA,4,1,none,,50m x 50m grid cell,,-81.17279682,25.65028167
AA40139,9/20/2012 0:00,helicopter,FMr,Red Mangrove Forest,95,10,60,39,1,10,4,NA,none,,50m x 50m grid cell,,-81.16033296,25.64262015
AA40115,9/20/2012 0:00,helicopter,SMc,Buttonwood Shrubland,70,4,20,60,20,10,4,1,none,,50m x 50m grid cell,,-81.1414052,25.64309122
AA40238,9/20/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,70,4,20,60,20,10,4,1,none,,50m x 50m grid cell,,-81.13843214,25.65663949
AA40086,9/21/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,85,4,0,40,60,0,4,2,none,,50m x 50m grid cell,Bayhead species 40% of shrub layer,-81.14989911,25.66385237
AA40001,9/21/2012 0:00,helicopter,CSrGc,Falsewillow Scrub-Sawgrass Marsh,100,1,0,15,85,0,1,1,none,ElS,50m x 50m grid cell,Point from Jimi Sadle. Exotic lygmic 26perc of cell.,-81.16235229,25.66248452
AA40043,9/21/2012 0:00,helicopter,ONWo,Open Water,5,20,50,50,0,20,4,0,none,,50m x 50m grid cell,Found ONWo. Classified ONWo but recorded vegetation data for land.,-81.17332694,25.67240517
AA40116,9/21/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,12,60,35,5,12,4,1,none,,50m x 50m grid cell,,-81.18679057,25.67961275
AA40160,9/21/2012 0:00,helicopter,FMXcl,Buttonwood-White Mangrove Forest,100,10,50,30,20,10,4,1,none,,50m x 50m grid cell,,-81.20973685,25.69448142
AA40002,9/21/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,95,4,5,45,50,10,4,1,none,,50m x 50m grid cell,"Point from Jimi Sadle. Exotic lygmic 0perc of cell. Split cell, sawgrass dominates.",-81.18281547,25.68684196
AA40146,9/21/2012 0:00,helicopter,CSBGc,Bayhead Swamp Scrub-Sawgrass Marsh,100,2,0,20,80,0,2,2,MFGtS,,50m x 50m grid cell,,-81.14244541,25.68011429
AA40073,9/21/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,70,4,5,85,10,10,4,1,none,,50m x 50m grid cell,,-81.11850395,25.65530248
AA40091,9/21/2012 0:00,helicopter,CSBGc,Bayhead Swamp Scrub-Sawgrass Marsh,90,4,0,25,75,0,4,1,MFGtS,,50m x 50m grid cell,rhiman shrubs clumped at north in cell,-81.11503151,25.67065671
AA40154,9/21/2012 0:00,helicopter,MFGe,Spikerush Marsh,60,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.12002964,25.68645562
AA40061,9/21/2012 0:00,helicopter,CMrGe,Red Mangrove Scrub-Spikerush Marsh,85,3,0,50,50,0,3,1,below threshold,,50m x 50m grid cell,Split cell: CSBT at south and CMrGe at north. Classified both but dominant habitat is rhiman scrub,-81.14793863,25.69004208
AA40125,9/21/2012 0:00,helicopter,CMrGe,Red Mangrove Scrub-Spikerush Marsh,70,2,0,35,65,0,2,1,none,,50m x 50m grid cell,,-81.14944371,25.69816775
AA40114,9/21/2012 0:00,helicopter,MFGe,Spikerush Marsh,70,1,0,20,80,0,2,1,below threshold,,50m x 50m grid cell,rhiman shrubs clumped at NE,-81.14746925,25.71352111
AA40100,9/21/2012 0:00,helicopter,FSt,Cypress Forest,90,20,75,20,5,20,4,1,none,,50m x 50m grid cell,,-81.13152168,25.7148909
AA40032,9/21/2012 0:00,helicopter,FSt,Cypress Forest,75,20,70,10,20,20,4,1,none,,50m x 50m grid cell,,-81.12802216,25.70496079
AA40075,9/21/2012 0:00,helicopter,CStGe,Cypress Scrub-Spikerush Marsh,70,4,10,40,50,5,4,1,none,,50m x 50m grid cell,,-81.12054066,25.69909752
AA40109,9/21/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,60,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.09910159,25.68692285
AA40011,9/21/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,70,1,5,10,85,6,4,1,none,,50m x 50m grid cell,Two small tree islands.,-81.1719451,25.75096949
AA40211,9/21/2012 0:00,helicopter,MFGcTS,Tall Sawgrass Marsh-Sparse,90,2,0,10,90,0,2,2,MFGtS,,50m x 50m grid cell,,-81.17592696,25.74644966
AA40113,9/21/2012 0:00,helicopter,CMrGe,Red Mangrove Scrub-Spikerush Marsh,80,2,0,70,30,0,2,1,none,,50m x 50m grid cell,,-81.1819088,25.74599081
AA40023,9/21/2012 0:00,helicopter,CMXcrO,Buttonwood-Red Mangrove Scrub-Open Marsh,65,3,15,75,10,15,3,1,none,,50m x 50m grid cell,Herb cover 6.5%,-81.21634826,25.76806752
AA40022,9/21/2012 0:00,helicopter,CMrGe,Red Mangrove Scrub-Spikerush Marsh,50,2,0,40,60,0,2,1,none,,50m x 50m grid cell,,-81.22835348,25.78791539
AA40118,9/21/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,80,3,5,75,20,5,3,1,below threshold,,50m x 50m grid cell,SSBT at E in cell.,-81.22836991,25.79649393
AA40184,9/21/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,70,2,0,35,65,0,2,1,none,,50m x 50m grid cell,,-81.25030075,25.78968529
AA40207,9/21/2012 0:00,helicopter,FMl,White Mangrove Forest,90,20,60,30,10,20,4,2,none,,50m x 50m grid cell,,-81.27171802,25.77745627
AA40140,9/21/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,100,3,0,80,20,0,3,1,none,,50m x 50m grid cell,Found 30perc ONWo.,-81.24577038,25.76937533
AA40119,1/4/2013 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,10,100,0,0,10,0,0,none,,50m x 50m grid cell,,-81.31752232,25.74982183
AA40225,1/4/2013 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,12,100,0,0,12,0,0,none,,50m x 50m grid cell,,-81.32848427,25.74753999
AA40190,1/4/2013 0:00,helicopter,FMa,Black Mangrove Forest,90,10,100,0,0,10,0,0,none,,50m x 50m grid cell,,-81.3125108,25.73989956
AA40170,1/4/2013 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,95,15,100,0,0,15,0,0,none,,50m x 50m grid cell,,-81.32492818,25.7231667
AA40102,1/4/2013 0:00,helicopter,WMaO,Black Mangrove Woodland-Open Marsh,80,12,30,60,10,12,4,1,none,,50m x 50m grid cell,,-81.30450355,25.72772587
AA40092,1/4/2013 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,12,100,0,0,12,0,0,none,,50m x 50m grid cell,,-81.29604536,25.73406438
AA40058,1/4/2013 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,12,100,0,0,12,0,0,none,,50m x 50m grid cell,,-81.2875917,25.74265993
AA40149,1/4/2013 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,95,12,100,0,0,12,0,0,none,,50m x 50m grid cell,,-81.27660429,25.73410259
AA40180,1/4/2013 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,10,100,0,0,10,0,0,none,,50m x 50m grid cell,Some 10perc dieback.,-81.27106564,25.70973162
AA40070,1/4/2013 0:00,helicopter,ONWc,Creek,100,10,100,0,0,10,0,0,none,,50m x 50m grid cell,Classified land. Dominant feature is the water,-81.28250404,25.69932522
AA40227,1/4/2013 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,100,12,100,0,0,12,0,0,none,,50m x 50m grid cell,,-81.25958508,25.70162536
AA40241,1/4/2013 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,10,100,0,0,10,0,0,none,,50m x 50m grid cell,,-81.25110642,25.69847964
AA40015,1/4/2013 0:00,helicopter,FMXlr,White Mangrove-Red Mangrove Forest,90,15,90,0,10,15,0,1,none,,50m x 50m grid cell,,-81.25713697,25.72194756
AA40198,1/4/2013 0:00,helicopter,FMXal,Black Mangrove-White Mangrove Forest,100,15,100,0,0,15,0,0,none,,50m x 50m grid cell,,-81.26013743,25.72645731
